Patriotism,/ˈpātrēəˌtizəm/,The quality of being patriotic; devotion to and vigorous support for one's country.,"""A highly decorated officer of unquestionable integrity and patriotism.""","Nationalism, patriotic sentiment, allegiance to one's country, loyalty to one's country, loyalism.",,,,,,,[sound:AUDIO-Patriotism.mp3],
Patron,/ˈpātrən/,"A person who gives financial or other support to a person, organization, cause, or activity.","""A celebrated patron of the arts.""","Sponsor, backer, financier, subsidizer, underwriter, guarantor, benefactor, benefactress, contributor, subscriber, donor.","A customer, especially a regular one, of a store, restaurant, or theater.","""We surveyed the plushness of the hotel and its sleek, well-dressed patrons.""","Customer, client, frequenter.",(in ancient rome) a patrician in relation to a client.,,,[sound:AUDIO-Patron.mp3],
Patronize,/ˈpātrəˌnīz/,Treat in a way that is apparently kind or helpful but that betrays a feeling of superiority.,"""She was determined not to be put down or patronized.""","Treat condescendingly, treat with condescension, condescend to, look down on, talk down to, put down, humiliate, treat like a child, treat as inferior, treat with disdain, treat contemptuously, treat scornfully, be snobbish to, look down one's nose at.","Frequent (a store, theater, restaurant, or other establishment) as a customer.","""Restaurants remaining open in the evening were well patronized.""","Do business with, buy from, shop at, be a customer of, be a client of, bring custom to, bring trade to, deal with, trade with.",,,,[sound:AUDIO-Patronize.mp3],
Patronizing,/ˈpātrənīziNG/,Apparently kind or helpful but betraying a feeling of superiority; condescending.,"""We both occasionally experienced patronizing attitudes from staff.""","Condescending, supercilious, superior, imperious, haughty, lofty, lordly, magisterial, disdainful, scornful, contemptuous, cavalier, snobbish, pompous.",,,,,,,[sound:AUDIO-Patronizing.mp3],
Patronymic,/ˌpatrəˈnimik/,Denoting or relating to a name derived from the name of a father or male ancestor.,"""The patronymic naming of children.""",,,,,,,,[sound:AUDIO-Patronymic.mp3],
Patter,/ˈpadər/,A repeated light tapping.,"""The rain had stopped its vibrating patter above him.""","Pitter-patter, tapping, pattering, drumming, drumbeat, clatter, beat, beating, tattoo, pounding, throb, pulsation, rat-a-tat, pit-a-pat, clack, click-clack, clacketing, thrum, thrumming.",,,,,,,[sound:AUDIO-Patter.mp3],
Paucity,/ˈpôsədē/,The presence of something only in small or insufficient quantities or amounts; scarcity.,"""A paucity of information.""","Insufficiency, deficiency, scantness, scarcity, scarceness, sparseness, dearth, paucity, poverty, shortage, want, lack, undersupply.",,,,,,,[sound:AUDIO-Paucity.mp3],
Pauper,/ˈpôpər/,A very poor person.,"""He died a pauper.""","Poor person, indigent, bankrupt, insolvent.",,,,,,,[sound:AUDIO-Pauper.mp3],
Pavilion,/pəˈvilyən/,A summerhouse or other decorative building used as a shelter in a park or large garden.,"<img src=""zest-4-leisure-knutsford-pavilion-2-4m-p5954-22917_image.jpg"">","Summer house, pavilion, belvedere.",A usually highly decorated projecting subdivision of a building.,,,The part of a cut gemstone below the girdle.,,,[sound:AUDIO-Pavilion.mp3],"<a href=""https://images.app.goo.gl/EAjxMSXgcHytSHEV8"">https://images.app.goo.gl/EAjxMSXgcHytSHEV8</a>"
Payee,/pāˈē/,"A person to whom money is paid or is to be paid, especially the person to whom a check is made payable.","""This gives you the option to add this payee to your payee list, so their account details are saved for future use.""","Heir, heiress, inheritor, legatee.",,,,,,,[sound:AUDIO-Payee.mp3],https://sentence.yourdictionary.com/Payee
Peaceable,/ˈpēsəb(ə)l/,Inclined to avoid argument or violent conflict.,"""They were famed as an industrious, peaceable, practical people.""","Peace-loving, unwarlike, non-belligerent, non-violent, non-combative, non-aggressive, conflict-free, easy, easy-going, placid, gentle, meek, mild, inoffensive, good-natured, even-tempered, amiable, amicable, friendly, affable, genial, civil, cooperative, conciliatory, pacific, pacifist, anti-war, dove-like, dovish.",,,,,,,[sound:AUDIO-Peaceable.mp3],
Peaceful,/ˈpēsfəl/,Free from disturbance; tranquil.,"""Everything was so quiet and peaceful in the early morning.""","Tranquil, calm, restful, pleasant, quiet, still, relaxing, soothing, sleepy, silent, soundless, hushed, noiseless, undisturbed, untroubled, private, secluded, solitary, isolated, free from disturbance, free from interference, free from interruption.",Not involving war or violence.,"""A soldier was shot and seriously wounded at an otherwise peaceful demonstration.""","Harmonious, at peace, strife-free, peaceable, conflict-free, on good terms, amicable, friendly, cordial, non-violent, unwarlike.",,,,[sound:AUDIO-Peaceful.mp3],
Peccable,/ˈpekəbəl/,Capable of sinning.,"""We hold all mankind to be peccable.""","Evil, sinful, immoral, wrong, morally wrong, wrongful, bad, iniquitous, corrupt, black-hearted, ungodly, unholy, irreligious, unrighteous, sacrilegious, profane, blasphemous, impious, base, mean, vile.",,,,,,,[sound:AUDIO-Peccable.mp3],
Peccadillo,/ˌpekəˈdilō/,"A small, relatively unimportant offense or sin.","""The sexual peccadilloes of celebrities aren't necessarily news.""","Misdemeanour, minor offence, petty offence, delinquency.",,,,,,,[sound:AUDIO-Peccadillo.mp3],
Peccant,/ˈpekənt/,Having committed a fault or sin; offending.,"""The peccant officials fell on their knees.""","Culpable, to blame, blameworthy, blameable, at fault, in the wrong, responsible, answerable, accountable, liable.",Diseased or causing disease.,"""Peccant matter.""","Unhealthy, ill, sick, unwell, ailing, infirm, sickly, unsound, unwholesome, infected, septic, contaminated, blighted, rotten, bad, abnormal.",,,,[sound:AUDIO-Peccant.mp3],
Pectoral,/ˈpekt(ə)rəl/,A pectoral muscle.,,,,,,,,,[sound:AUDIO-Pectoral.mp3],
Peculate,/ˈpekyəˌlāt/,"Embezzle or steal (money, especially public funds).","""The people accused them of having peculated the public money.""","Purloin, thieve, take, take for oneself, help oneself to, loot, pilfer, abscond with, run off with, appropriate, abstract, carry off, shoplift.",,,,,,,[sound:AUDIO-Peculate.mp3],
Peculiar,/pəˈkyo͞olyər/,"A parish or church exempt from the jurisdiction of the diocese in which it lies, through being subject to the jurisdiction of the monarch or an archbishop.","""Yet others, founded by kings or bishops as their own, were later known as ‘peculiars’, withdrawn from ordinary diocesan jurisdiction.""",,Particular; special.,"""Any attempt to explicate the theme is bound to run into peculiar difficulties.""","Distinctive, characteristic, distinct, different, individual, individualistic, distinguishing, typical, special, specific, representative, unique, idiosyncratic, personal, private, essential, natural.",,,,[sound:AUDIO-Peculiar.mp3],
Pecuniary,/pəˈkyo͞onēˌerē/,Relating to or consisting of money.,"""He admitted obtaining a pecuniary advantage by deception.""","Financial, monetary, money, fiscal, economic, capital, commercial, budgetary.",,,,,,,[sound:AUDIO-Pecuniary.mp3],
Pedagogical,/ˌpedəˈɡäjək(ə)l/,Relating to teaching.,"""Innovative pedagogical methods.""",,,,,,,,[sound:AUDIO-Pedagogical.mp3],
Pedagogue,/ˈpedəˌɡäɡ/,"A teacher, especially a strict or pedantic one.",,"Educator, tutor, instructor, pedagogue, schoolteacher, schoolmaster, schoolmistress, master, mistress, governess, educationalist, educationist.",,,,,,,[sound:AUDIO-Pedagogue.mp3],
Pedagogy,/ˈpedəˌɡäjē/,"The method and practice of teaching, especially as an academic subject or theoretical concept.","""The relationship between applied linguistics and language pedagogy.""","Teaching, schooling, tuition, tutoring, instruction, pedagogy, andragogy, coaching, training, tutelage, drilling, preparation, guidance, indoctrination, inculcation, enlightenment, edification, cultivation, development, improvement, bettering.",,,,,,,[sound:AUDIO-Pedagogy.mp3],
Pedal,/ˈpedl/,Move by working the pedals of a bicycle.,"""They pedaled along the canal towpath.""",,"Use the pedals of a piano, organ, or other keyboard instrument, especially in a particular style.","""The organist pedaled furiously, her feet travelling musical miles.""",,"Each of a set of two or three levers on a piano, particularly (also sustaining pedal) one that, when depressed by the foot, prevents the dampers from stopping the sound when the keys are released. the second is the soft pedal; a third, if present, produces either selective sustaining or complete muffling of the tone.",,,[sound:AUDIO-Pedal.mp3],
Pedant,/ˈpednt/,A person who is excessively concerned with minor details and rules or with displaying academic learning.,"""The royal palace (some pedants would say the ex-royal palace).""","Dogmatist, purist, literalist, formalist, doctrinaire.",,,,,,,[sound:AUDIO-Pedant.mp3],
Pedantic,/pəˈdan(t)ik/,Excessively concerned with minor details or rules; overscrupulous.,"""His analyses are careful and even painstaking, but never pedantic.""","Overscrupulous, scrupulous, precise, exact, over-exacting, perfectionist, precisionist, punctilious, meticulous, fussy, fastidious, finical, finicky.",,,,,,,[sound:AUDIO-Pedantic.mp3],
Pedantry,/ˈped(ə)ntrē/,Excessive concern with minor details and rules.,"""To object to this is not mere pedantry.""","Dogmatism, purism, literalism, formalism.",,,,,,,[sound:AUDIO-Pedantry.mp3],
Peddle,/ˈpedl/,"Try to sell (something, especially small goods) by going from house to house or place to place.","""He peddled art and printing materials around the country.""","Sell, sell from door to door, hawk, tout, vend, offer for sale.",,,,,,,[sound:AUDIO-Peddle.mp3],
Pedestal,/ˈpedəstl/,Set or support on a pedestal.,"""A venus stands pedestaled in an alcove.""",,Used in reference to a situation in which someone is greatly or uncritically admired.,"""It's as if i'm on a pedestal and he worships me—i hate that.""","Idealize, exalt, lionize, heroize, aggrandize.",,,,[sound:AUDIO-Pedestal.mp3],
Pedestrian,/pəˈdestrēən/,Lacking inspiration or excitement; dull.,"""Disenchantment with their present, pedestrian lives.""","Dull, plodding, boring, tedious, monotonous, uneventful, unremarkable, tiresome, wearisome, uninspired, uncreative, unimaginative, unexciting, uninteresting, lifeless, dry.",,,,,,,[sound:AUDIO-Pedestrian.mp3],
Pediatrics,/ˌpēdēˈatriks/,The branch of medicine dealing with children and their diseases.,"""The American Academy of Pediatrics recommends people be under pediatric care up to the age of 21 (though usually only minors are required to be under pediatric care).""",,,,,,,,[sound:AUDIO-Pediatrics.mp3],https://en.m.wikipedia.org/wiki/Pediatrics#Differences_between_adult_and_pediatric_medicine
Pedigree,/ˈpedəˌɡrē/,"The record of descent of an animal, showing it to be purebred.","""They are looking for animals with pedigrees.""",,"The recorded ancestry, especially upper-class ancestry, of a person or family.","""With a pedigree equal to many of the gentry.""","Ancestry, descent, lineage, line, line of descent, genealogy, family tree, extraction, derivation, origin, heritage, parentage, paternity, birth, family, dynasty, house, race, strain, stock, breed, blood, bloodline, history, background, roots.",,,,[sound:AUDIO-Pedigree.mp3],
Peerage,/ˈpirij/,The title and rank of peer or peeress.,"""On his retirement as cabinet secretary, he was given a peerage.""",,,,,,,,[sound:AUDIO-Peerage.mp3],
Peerless,/ˈpirləs/,Unequaled; unrivaled.,"""A peerless cartoonist.""","Incomparable, matchless, unrivalled, inimitable, beyond compare, unparalleled, unequalled, without equal, unmatched, beyond comparison, second to none, unsurpassed, unsurpassable, nonpareil.",,,,,,,[sound:AUDIO-Peerless.mp3],
Peevish,/ˈpēviSH/,"Easily irritated, especially by unimportant things.","""All this makes steve fretful and peevish.""","Irritable, irascible, fractious, fretful, cross, petulant, pettish, crabbed, crabby, crotchety, cantankerous, curmudgeonly, disagreeable, miserable, morose, peppery, on edge, edgy, impatient, complaining, querulous.",,,,,,,[sound:AUDIO-Peevish.mp3],
Pejorative,/pəˈjôrədiv/,A word expressing contempt or disapproval.,"""Most of what he said was inflammatory and filled with pejoratives.""",,,,,,,,[sound:AUDIO-Pejorative.mp3],
Pellucid,/pəˈlo͞osəd/,Translucently clear.,"""Mountains reflected in the pellucid waters.""","Translucent, transparent, clear, crystal clear, crystalline, bright, glassy, limpid, unclouded.",,,,,,,[sound:AUDIO-Pellucid.mp3],
